EGID;IDPADR;ADRESSE;COMMUNE;DESTINATION;SOURCE_CHALEUR;NBRE_PRENEUR;DIFC;SOUMIS_AU_CALCUL;PARTICIP_EAU_CHAUDE;CALCUL_SAISON;AVANT_93;ANNEE;SRE;INDICE;CONSOM_TOTALE;CONSO_CORRIGEE;EMISSION_CO2;AGENT_1;QUANTITE_AGENT_1;AGENT_2;QUANTITE_AGENT_2;AGENT_3;QUANTITE_AGENT_3;DATE_SAISIE;SHAPE.AREA;SHAPE.LEN
2042187.0;930225041984.0;Route de Pregny 29BIS;Pregny-Chambésy;Hab. deux logements;;3;Non;Non;0.3;Oui;Oui;2004;610.0;440;263759;268400.0;14506;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];79927;;;;;20050429;125.01975;44.9575512281915
1026612.0;930225012412.0;Rue de Genève 123A;Thônex;Hab. - rez activités;;16;Non;Oui;0.3;Oui;Oui;2010;1113.0;470;523033;523110.0;38181;Mazout ultra-léger. en [litres]. à 34.7 [MJ / litre];15073;;;;;20100628;220.37640000000002;60.234442475656294
1010358.0;930225010409.0;Rue Jean-Gabriel-EYNARD 6;Genève-Cité;Habitation - activités;;13;Non;Oui;0.0;Oui;Oui;2010;2744.0;300;824574;823200.0;45351;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];249871;;;;;20101029;398.7638;81.99712079876609
1013905.0;930225006343.0;Rue CHERBULIEZ 5;Genève-Eaux-Vives;Hab plusieurs logements;;23;Non;Oui;0.3;Oui;Oui;2010;1265.0;472;597816;597080.0;43640;Mazout. en [litres]. à 36 [MJ / litre];16606;;;;;20100805;212.3007;60.476873240291496
1014915.0;930225026990.0;Rue de la Servette 76;Genève-Petit-Saconnex;Hab. - rez activités;;21;Non;Oui;0.05;Oui;Oui;2010;1300.0;512;665928;665600.0;48612;Mazout. en [litres]. à 36 [MJ / litre];18498;;;;;20100618;212.92020000000002;58.9736616919145
1013762.0;930225006156.0;Route de Chêne 13;Genève-Eaux-Vives;Hab plusieurs logements;;12;Oui;Oui;0.3;Oui;Oui;2010;1176.0;462;543213;543312.0;29876;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];164610;;;;;20110207;236.9395;62.7954795240088
1014836.0;930225016178.0;Rue de Lausanne 81;Genève-Petit-Saconnex;Hab plusieurs logements;;20;Non;Oui;0.3;Oui;Oui;2010;1598.0;508;811592;811784.0;44637;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];245937;;;;;20110413;231.91435;63.9279083288318
1012979.0;930225024979.0;Rue des Rois 13;Genève-Plainpalais;Bureaux;;29;Non;Oui;0.32;Oui;Oui;2010;2915.0;493;1436978;1437095.0;79033;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];435448;;;;;20110825;363.1014;78.6485377987209
1019439.0;930225001699.0;Avenue du Curé-BAUD 45;Lancy;Habitation - activités;;25;Non;Oui;0.33;Oui;Oui;2010;2618.0;504;1320948;1319472.0;96429;Mazout. en [litres]. à 36 [MJ / litre];36693;;;;;20100901;200.5327;57.2805088691807
1011633.0;930225025136.0;Rue ROTHSCHILD 19;Genève-Cité;Hab plusieurs logements;;20;Non;Oui;0.3;Oui;Oui;2010;981.0;621;609732;609201.0;44510;Mazout. en [litres]. à 36 [MJ / litre];16937;;;;;20101025;168.28345000000002;54.6190845365545
1006207.0;930225002023.0;Avenue de Bel-Air 87;Chêne-Bourg;Hab plusieurs logements;;9;Non;Oui;0.5;Oui;Oui;2010;593.0;531;315321;314883.0;17342;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];95552;;;;;20100828;176.7401;53.1956557005502
1012685.0;930225007030.0;Boulevard de la Cluse 35;Genève-Plainpalais;Habitation - activités;;27;Non;Oui;0.3;Oui;Oui;2010;1157.0;739;855612;855023.0;62459;Mazout. en [litres]. à 36 [MJ / litre];23767;;;;;20101115;187.88675;55.398220668156796
1014910.0;930225026690.0;Rue SCHAUB 11;Genève-Petit-Saconnex;Hab. - rez activités;;13;Non;Oui;0.3;Oui;Oui;2010;965.0;592;571932;571280.0;41751;Mazout. en [litres]. à 36 [MJ / litre];15887;;;;;20101025;165.07365;52.8335038057254
1028235.0;930225010374.0;Avenue de l'Etang 64;Vernier;Hab plusieurs logements;;37;Non;Oui;0.3;Non;Oui;2010;3831.0;467;1858690;1789077.0;65054;CADIOM. en [kWh]. à 3.6 [MJ / kWh];516303;;;;;20110517;292.166;71.9329776469007
3131813.0;971104151853.0;Chemin du Gué 63;Lancy;Hab plusieurs logements;;8;Non;;0.3;Oui;Non;2010;943.0;347;327835;327221.0;18030;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];99344;;;;;20110502;238.35835;65.1877632289699
1015328.0;930225009480.0;Chemin Moïse-DUBOULE 57;Genève-Petit-Saconnex;Hab. - rez activités;;15;Non;Oui;0.3;Oui;Oui;2010;1325.0;532;704975;704900.0;38773;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];213629;;;;;20111017;202.24765;57.193110350489
1010770.0;930225000924.0;Rue ARGAND 3;Genève-Cité;Habitation - activités;;16;Non;Oui;0.3;Oui;Oui;2010;2924.0;308;902916;900592.0;65912;Mazout. en [litres]. à 36 [MJ / litre];25081;;;;;20100805;393.53735;80.3633208368808
1000189.0;930225015132.0;Chemin des Hutins 3;Anières;Habitation un logement;;1;Non;;0.3;Non;Oui;2010;199.0;472;97560;93928.0;7121;Mazout. en [litres]. à 36 [MJ / litre];2710;;;;;20120920;64.0329;32.4822229654454
1019453.0;930225006961.0;Chemin du Clos 4;Lancy;Hab. - rez activités;;31;Non;Oui;0.3;Oui;Oui;2010;2247.0;513;1154592;1152711.0;84285;Mazout. en [litres]. à 36 [MJ / litre];32072;;;;;20110530;295.41405;76.22126839649569
1010809.0;930225002225.0;Rue de Berne 10;Genève-Cité;Hab. - rez activités;;19;Non;Oui;0.3;Oui;Oui;2010;1837.0;318;585558;584166.0;32205;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];177442;;;;;20111201;269.77045;65.725870864998
1011005.0;930225009140.0;Rue des Délices 27;Genève-Cité;Hab plusieurs logements;;10;Non;Oui;0.29;Oui;Oui;2010;1413.0;593;837939;837909.0;46086;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];253921;;;;;20100729;235.3316;65.8105495637228
1013171.0;930225009210.0;Rue des Deux-Ponts 23;Genève-Plainpalais;Hab. - rez activités;;19;Non;Oui;0.3;Oui;Oui;2010;1532.0;357;548238;546924.0;30153;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];166133;;;;;20111114;219.06105;59.626319284152196
1012779.0;930225022817.0;Boulevard du Pont-d'Arve 61;Genève-Plainpalais;Hab. - rez activités;;18;Non;Oui;0.4;Oui;Oui;2010;1613.0;536;864792;864568.0;63129;Mazout. en [litres]. à 36 [MJ / litre];24022;;;;;20100706;215.99505;60.0426459731572
1010479.0;930225028918.0;Rue de la Tour-de-Boël 3;Genève-Cité;Hab. - rez activités;;14;Non;Oui;0.3;Oui;Oui;2010;571.0;435;248724;248385.0;18156;Mazout. en [litres]. à 36 [MJ / litre];6909;;;;;20101117;99.71575;40.54007233308
1016621.0;930225007722.0;Rue du Contrat-Social 14;Genève-Petit-Saconnex;Hab plusieurs logements;;55;Non;Oui;0.3;Non;Oui;2010;2112.0;784;1718517;1655808.0;94518;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];520763;;;;;20110527;379.05525;92.30746829715
3131539.0;950911091941.0;Chemin du Pré-de-la-Croix 23;Collonge-Bellerive;Hab plusieurs logements;;8;Non;;0.3;Oui;Non;2010;907.0;380;345312;344660.0;25207;Mazout. en [litres]. à 36 [MJ / litre];9592;;;;;20110216;231.35760000000002;61.0440733759443
295050433.0;11026112209.0;Chemin de Balexert 15;Vernier;Hab plusieurs logements;;17;Oui;Non;0.3;Oui;Non;2010;1596.0;482;769850;769272.0;42341;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];233288;;;;;20110330;294.51875;76.400082737597
2034627.0;931123094132.0;Chemin du Jura 16;Bernex;Hab plusieurs logements;;5;Non;Non;0.3;Oui;Non;2010;509.0;486;247605;247374.0;13618;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];75032;;;;;20110221;218.71095;59.9084698780622
1012767.0;930225008945.0;Rue DANCET 22B;Genève-Plainpalais;Hab plusieurs logements;;42;Non;Oui;0.3;Oui;Oui;2010;1917.0;591;1133744;1132947.0;62355;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];343559;;;;;20110721;314.32955;71.18288601876169
1015977.0;930225016009.0;Rue LAMARTINE 11A;Genève-Petit-Saconnex;Hab plusieurs logements;;20;Non;Oui;0.3;Oui;Oui;2010;1170.0;569;665964;665730.0;48615;Mazout. en [litres]. à 36 [MJ / litre];18499;;;;;20100824;196.0731;58.1811211998604
1026666.0;930225029311.0;Avenue TRONCHET 4;Thônex;Habitation - activités;;35;Non;Oui;0.3;Oui;Oui;2010;1956.0;589;1153512;1152084.0;84206;Mazout. en [litres]. à 36 [MJ / litre];32042;;;;;20110614;275.92900000000003;69.10263018980709
2039264.0;930225017746.0;Rue des Maraîchers 5;Genève-Plainpalais;Atelier;;9;Non;Oui;0.0;Oui;Oui;2010;684.0;230;157284;157320.0;11481;Mazout. en [litres]. à 36 [MJ / litre];4369;;;;;20110309;341.7618;80.1153318298486
1014344.0;930225032210.0;Avenue Théodore-WEBER 3;Genève-Eaux-Vives;Hab plusieurs logements;;16;Non;Oui;0.3;Oui;Oui;2010;2677.0;418;1120968;1118986.0;81830;Mazout. en [litres]. à 36 [MJ / litre];31138;;;;;20101108;374.39050000000003;79.2620491384826
1003711.0;930225019593.0;Rue Louis-De-MONTFALCON 12;Carouge;Hab plusieurs logements;;36;Non;Oui;0.3;Oui;Oui;2010;2096.0;575;1206072;1205200.0;88043;Mazout. en [litres]. à 36 [MJ / litre];33502;;;;;20100831;349.52825;80.08296700656409
1013943.0;930225029195.0;Rue du 31-Décembre 23;Genève-Eaux-Vives;Habitation - activités;;16;Non;Oui;0.3;Oui;Oui;2010;1307.0;569;743580;743683.0;54281;Mazout. en [litres]. à 36 [MJ / litre];20655;;;;;20110728;208.6904;62.126865356407095
1012023.0;930225018918.0;Avenue de Miremont 11;Genève-Plainpalais;Hab plusieurs logements;;31;Non;Oui;0.3;Non;Oui;2010;2399.0;529;1318284;1269071.0;96234;Mazout. en [litres]. à 36 [MJ / litre];36619;;;;;20110629;316.06595;75.7070813708323
1014772.0;930225024669.0;Rue de Richemont 19;Genève-Petit-Saconnex;Habitation - activités;;6;Non;Oui;0.3;Oui;Oui;2010;1266.0;369;467100;467154.0;34098;Mazout. en [litres]. à 36 [MJ / litre];12975;;;;;20100729;249.54665;64.0895412692887
1013589.0;930225023543.0;Rue du 1er-Juin 8;Genève-Eaux-Vives;Hab plusieurs logements;;13;Non;Oui;0.3;Oui;Oui;2009;831.0;580;471384;481980.0;34411;Mazout. en [litres]. à 36 [MJ / litre];13094;;;;;20100420;139.76735;47.912356251318194
2034208.0;930225048056.0;Chemin du Pré-des-Dames 2;Bardonnex;Hab plusieurs logements;;3;Non;;0.3;Non;Oui;2010;350.0;321;116889;112350.0;6428;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];35421;;;;;20110520;95.54634999999999;40.2767145418479
1010173.0;930225016782.0;Place de Longemalle 18;Genève-Cité;Bureaux;;4;Non;Non;0.1;Oui;Oui;2010;2077.0;378;785617;785106.0;43208;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];238066;;;;;20100716;273.55375;76.72291124237789
1022754.0;930225025921.0;Route de Saint-Julien 285;Perly-Certoux;Hab. - rez activités;;16;Non;Oui;0.3;Oui;Oui;2010;1356.0;420;570434;569520.0;31373;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];172859;;;;;20100922;664.3304;111.62866074213201
295112954.0;40227135701.0;Route du Vélodrome 88;Plan-les-Ouates;Hab plusieurs logements;;11;Non;Non;0.3;Oui;Non;2010;1130.0;305;345031;344650.0;18976;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];104555;;;;;20110202;223.43210000000002;64.3204466982518
2037866.0;930225040526.0;La Voie-Creuse 17;Genève-Petit-Saconnex;Hab plusieurs logements;;14;Non;Oui;0.3;Oui;Oui;2010;1364.0;476;650248;649264.0;35763;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];197045;;;;;20100623;260.56370000000004;65.1245577980785
1026756.0;930225009195.0;Chemin des Deux-Communes 29;Thônex;Hab plusieurs logements;;23;Non;Oui;0.3;Oui;Oui;2010;1790.0;481;860796;860990.0;62838;Mazout. en [litres]. à 36 [MJ / litre];23911;;;;;20101116;248.567;63.072889964711294
1012457.0;930225032042.0;Rue des Voisins 20;Genève-Plainpalais;Hab. - rez activités;;24;Non;Oui;0.33;Oui;Oui;2010;2009.0;578;1161204;1161202.0;63866;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];351880;;;;;20100607;240.32410000000002;63.543533369234595
1004081.0;930225043453.0;Route des Coudres 48A;Céligny;Hab plusieurs logements;;0;Non;;0.3;Oui;Oui;2010;850.0;412;350640;350200.0;25596;Mazout. en [litres]. à 36 [MJ / litre];9740;;;;;20100901;254.50645;70.8496399910119
1010162.0;930225008689.0;Rue de la Croix-d'Or 25;Genève-Cité;Habitation - activités;;16;Non;Oui;0.3;Oui;Oui;2010;1643.0;320;526673;525760.0;28967;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];159598;;;;;20101204;233.73624999999998;77.9083634601448
2042673.0;930225039303.0;Route d'Ambilly 40;Thônex;Hab plusieurs logements;;4;Non;Non;0.3;Non;Oui;2010;652.0;512;346464;333824.0;25291;Mazout. en [litres]. à 36 [MJ / litre];9624;;;;;20110201;201.877;97.35092212152601
1013251.0;930225031582.0;Rue du Village-Suisse 8;Genève-Plainpalais;Hab plusieurs logements;;18;Non;Oui;0.3;Oui;Oui;2010;1265.0;566;716364;715990.0;52294;Mazout. en [litres]. à 36 [MJ / litre];19899;;;;;20101012;199.22795;56.464829679853295
1008223.0;930225013843.0;Chemin de Grange-Canal 27;Cologny;Hab plusieurs logements;;5;Non;Oui;0.3;Oui;Oui;2010;765.0;493;377640;377145.0;27567;Mazout. en [litres]. à 36 [MJ / litre];10490;;;;;20100728;192.51735;60.1857572289444
2043625.0;930225014035.0;Chemin de la Grève 22;Versoix;Hab plusieurs logements;;5;Non;Oui;0.3;Non;Oui;2010;809.0;374;314244;302566.0;22939;Mazout. en [litres]. à 36 [MJ / litre];8729;;;;;20110420;267.572;71.7913195851156
1010986.0;930225009333.0;Rue de la Dôle 17;Genève-Cité;Hab plusieurs logements;;46;Non;Oui;0.3;Oui;Oui;2010;4296.0;605;2601360;2599080.0;189899;Mazout. en [litres]. à 36 [MJ / litre];72260;;;;;20100716;439.36295;97.8933898626785
1010628.0;930225003546.0;Place du Bourg-de-Four 2;Genève-Cité;Habitation - activités;;8;Non;Oui;0.3;Oui;Oui;2010;1070.0;275;294480;294250.0;21497;Mazout. en [litres]. à 36 [MJ / litre];8180;;;;;20111018;212.3853;58.6554055663285
1021869.0;930225013727.0;Avenue des Grandes-Communes 66;Onex;Hab plusieurs logements;;56;Non;Oui;0.3;Oui;Oui;2010;3015.0;468;1413086;1411020.0;49458;CADIOM. en [kWh]. à 3.6 [MJ / kWh];392524;;;;;20100908;319.3433;77.1743741816695
1011943.0;930225001047.0;Rue de l'Athénée 19;Genève-Plainpalais;Hab plusieurs logements;;32;Non;Oui;0.3;Oui;Oui;2010;1866.0;760;1419048;1418160.0;103590;Mazout. en [litres]. à 36 [MJ / litre];39418;;;;;20110607;302.17560000000003;70.0022293460329
1030894.0;930225022751.0;Chemin de Pont-Céard 3;Versoix;Hab plusieurs logements;;23;Non;Oui;0.3;Oui;Oui;2010;2077.0;508;1055700;1055116.0;77066;Mazout. en [litres]. à 36 [MJ / litre];29325;;;;;20110511;333.01840000000004;77.4705014415721
1013060.0;930225026650.0;Rue des Savoises 5;Genève-Plainpalais;Hab. - rez activités;;14;Non;Oui;0.3;Oui;Oui;2010;1667.0;401;669200;668467.0;36806;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];202788;;;;;20100628;246.66675;63.228137283698096
1023373.0;930225030519.0;Chemin de Vers 13;Plan-les-Ouates;Hab plusieurs logements;;13;Non;Oui;0.3;Oui;Oui;2010;829.0;597;495396;494913.0;36163;Mazout. en [litres]. à 36 [MJ / litre];13761;;;;;20100709;280.7208;68.13493020261039
2039529.0;930225009206.0;Rue des Deux-Ponts 18;Genève-Plainpalais;Hab. - rez activités;;39;Non;Oui;0.3;Oui;Oui;2010;2909.0;510;1483920;1483590.0;108326;Mazout. en [litres]. à 36 [MJ / litre];41220;;;;;20110531;363.01575;85.9746580037738
295060336.0;31006102232.0;Rue Edouard-VALLET 83;Confignon;Hab plusieurs logements;;8;Non;Non;0.3;Oui;Non;2010;748.0;388;290707;290224.0;10174;CADIOM. en [kWh]. à 3.6 [MJ / kWh];80752;;;;;20101027;219.78545;59.3078763325748
1012426.0;930225023681.0;Rue PRÉVOST-MARTIN 4BIS;Genève-Plainpalais;Habitation - activités;;22;Oui;Oui;0.25;Oui;Oui;2010;2148.0;338;726778;726024.0;39972;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];220236;;;;;20100922;193.94765;56.8918758759034
2039297.0;930225017484.0;Rue de Malatrex 14;Genève-Cité;Bureaux;;8;Non;Oui;0.3;Oui;Oui;2010;4192.0;226;948717;947392.0;52179;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];287490;;;;;20110601;604.62875;110.519937276975
1013827.0;930225020923.0;Rue du Parc 4;Genève-Eaux-Vives;Habitation - activités;;13;Non;Oui;0.3;Oui;Oui;2010;1042.0;438;456766;456396.0;25122;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];138414;;;;;20110126;150.1167;51.2494441158168
295040112.0;10108150248.0;Chemin de la Milice 16A;Plan-les-Ouates;Hab. - rez activités;;12;Non;Non;0.45;Oui;Non;2010;929.0;453;421578;420837.0;23186;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];127751;;;;;20100902;240.435;63.0325098403517
1011440.0;930225025253.0;Rue ROYAUME 1;Genève-Cité;Hab. - rez activités;;19;Oui;Oui;0.3;Oui;Oui;2010;920.0;657;604315;604440.0;33237;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];183126;;;;;20111110;184.09975;56.113759277729
1003404.0;930225025016.0;Place du Rondeau 5;Carouge;Habitation - activités;;26;Non;Oui;0.3;Oui;Oui;2010;1001.0;531;531441;531531.0;29229;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];161043;;;;;20110307;204.17665;63.8272894281291
1016327.0;930225003580.0;Rue de Bourgogne 6A;Genève-Petit-Saconnex;Hab plusieurs logements;;21;Non;Oui;0.3;Oui;Oui;2010;1326.0;458;607320;607308.0;44334;Mazout. en [litres]. à 36 [MJ / litre];16870;;;;;20101104;202.06570000000002;58.857534073851895
2039011.0;930225041223.0;Avenue d'Aïre 91B;Genève-Petit-Saconnex;Hab plusieurs logements;;14;;Oui;0.3;Oui;Oui;2010;1550.0;502;779209;778100.0;42856;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];236124;;;;;20100823;223.1335;65.0657555200351
1002383.0;930225035413.0;Rue de Bernex 335;Bernex;Hab. - rez activités;;2;Non;Non;0.3;Oui;Oui;2009;136.0;1826;242652;248336.0;13345;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];73531;;;;;20090819;68.01984999999999;33.182717540757494
1003371.0;930225011413.0;Rue de la Fontenette 7;Carouge;Hab. - rez activités;;10;Non;Oui;0.3;Oui;Oui;2010;856.0;608;521109;520448.0;28661;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];157912;;;;;20101116;229.03155;65.368919250728
1015536.0;930225040933.0;Rue Maurice-BRAILLARD 18;Genève-Petit-Saconnex;Hab. - rez activités;;8;Non;Oui;0.3;Oui;Oui;2010;1167.0;468;546869;546156.0;30077;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];213669;Vente de chaleur à un tiers en [kWh] à 3.6 [MJ / kWh];43955;;;20110526;306.81115;72.4115427281206
1018158.0;930225014420.0;Route de Gy 173;Gy;Habitation un logement;;6;Non;Oui;0.3;Oui;Oui;2010;572.0;611;349956;349492.0;25546;Mazout. en [litres]. à 36 [MJ / litre];9721;;;;;20110512;194.5338;60.396255128931
1003378.0;930225030677.0;Route de Veyrier 49;Carouge;Hab plusieurs logements;;30;Non;Oui;0.3;Oui;Oui;2010;1638.0;634;1039457;1038492.0;57170;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];314987;;;;;20101116;233.42235;63.522158548833495
1016064.0;930225016551.0;Rue des Lilas 9;Genève-Petit-Saconnex;Hab plusieurs logements;;18;Non;Oui;0.3;Non;Oui;2010;1423.0;556;821664;791188.0;59981;Mazout. en [litres]. à 36 [MJ / litre];22824;;;;;20110420;221.3364;61.277094220477096
1003116.0;930225007143.0;Rue du Collège 19;Carouge;Hab plusieurs logements;;22;Non;Oui;0.3;Oui;Oui;2010;1615.0;530;856044;855950.0;62491;Mazout. en [litres]. à 36 [MJ / litre];23779;;;;;20110411;304.65880000000004;76.55279839908509
1013821.0;930225018802.0;Ruelle du Midi 14;Genève-Eaux-Vives;Hab. - rez activités;;11;Non;Oui;0.38;Oui;Oui;2010;796.0;499;397247;397204.0;21848;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];120378;;;;;20110513;224.19275;60.2109983396378
1012621.0;930225023688.0;Rue PRÉVOST-MARTIN 23;Genève-Plainpalais;Hab. - rez activités;;32;Non;Oui;0.24;Oui;Oui;2010;2385.0;493;1175508;1175805.0;85812;Mazout. en [litres]. à 36 [MJ / litre];32653;;;;;20110825;257.8799;64.2432263159256
1011410.0;930225023742.0;Rue du Prieuré 21;Genève-Cité;Habitation - activités;;18;Non;Oui;0.3;Oui;Oui;2010;1476.0;480;709416;708480.0;51787;Mazout. en [litres]. à 36 [MJ / litre];19706;;;;;20100726;191.85070000000002;56.6748724348774
1017570.0;930225007356.0;Route de Colovrex 10;Grand-Saconnex;Hab plusieurs logements;;12;Non;Oui;0.3;Oui;Oui;2010;735.0;741;545220;544635.0;39801;Mazout. en [litres]. à 36 [MJ / litre];15145;;;;;20100716;289.07345;69.9436774094726
1015724.0;930225021578.0;Place du Petit-Saconnex 7;Genève-Petit-Saconnex;Hab. - rez activités;;7;Non;Oui;0.3;Oui;Oui;2010;625.0;364;227628;227500.0;16616;Mazout. en [litres]. à 36 [MJ / litre];6323;;;;;20110131;174.67425;52.9677126688923
1011522.0;930225027234.0;Rue SISMONDI 11;Genève-Cité;Hab. - rez activités;;21;Non;Oui;0.3;Oui;Oui;2010;1028.0;621;638424;638388.0;35113;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];193462;;;;;20100824;149.28885;51.539984270205096
1014952.0;930225015022.0;Rue HOFFMANN 4;Genève-Petit-Saconnex;Hab. - rez activités;;52;Non;Oui;0.39;Oui;Oui;2010;4060.0;502;2038176;2038120.0;148786;Mazout. en [litres]. à 36 [MJ / litre];56616;;;;;20110825;342.01590000000004;74.9555257253593
1011394.0;930225016150.0;Rue de Lausanne 47;Genève-Cité;Bureaux;;17;Non;Oui;0.2;Oui;Oui;2010;6355.0;372;2369545;2364060.0;130324;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];718044;;;;;20111115;1202.6206;184.054756829494
2040554.0;930225048275.0;Square Clair-Matin 23;Lancy;Hab plusieurs logements;;14;Non;Oui;0.3;Oui;Oui;2010;1158.0;481;557231;556998.0;30647;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];168858;;;;;20110211;263.9719;67.4181207617265
295073133.0;930225016745.0;Rue LOMBARD 5;Genève-Plainpalais;Hab. - rez activités;;35;Non;Oui;0.31;Oui;Oui;2010;2712.0;464;1260648;1258368.0;92027;Mazout. en [litres]. à 36 [MJ / litre];35018;;;;;20110825;377.21335;81.7369637795808
1005796.0;930225044075.0;Rue de Genève 50BIS;Chêne-Bourg;Habitation - activités;;13;Non;Oui;0.0;Oui;Oui;2010;672.0;569;382788;382368.0;27943;Mazout. en [litres]. à 36 [MJ / litre];10633;;;;;20111102;335.4811;79.9073501899247
1013518.0;930225027201.0;Rue du Simplon 6;Genève-Eaux-Vives;Habitation - activités;;13;Non;Oui;0.3;Oui;Oui;2010;1410.0;510;719136;719100.0;52496;Mazout. en [litres]. à 36 [MJ / litre];19976;;;;;20110624;223.2911;61.842370464130695
1020157.0;930225007452.0;Avenue des Communes-Réunies 4;Lancy;Hab. - rez activités;;9;Non;Oui;0.3;Oui;Oui;2010;744.0;536;398834;398784.0;21935;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];120859;;;;;20101021;185.07150000000001;55.2404096868216
1012392.0;930225004463.0;Rue de Carouge 8;Genève-Plainpalais;Habitation - activités;;16;Non;Oui;0.3;Oui;Oui;2010;1575.0;485;764172;763875.0;55784;Mazout. en [litres]. à 36 [MJ / litre];21227;;;;;20100628;292.2883;78.6043729367227
1011092.0;930225016604.0;Rue LIOTARD 3;Genève-Cité;Hab. - rez activités;;39;Non;Oui;0.3;Oui;Oui;2010;2623.0;451;1183068;1182973.0;86363;Mazout. en [litres]. à 36 [MJ / litre];32863;;;;;20101125;380.39840000000004;85.8523813183237
1020313.0;930225027777.0;Chemin du Stade 13;Meinier;Hab plusieurs logements;;16;Oui;Oui;0.3;Oui;Oui;2010;775.0;411;318492;318525.0;23249;Mazout. en [litres]. à 36 [MJ / litre];8847;;;;;20100608;411.5393;87.9583260715359
1014260.0;930225032223.0;Avenue Théodore-WEBER 20;Genève-Eaux-Vives;Hab. - rez activités;;24;Non;Oui;0.3;Oui;Oui;2010;1792.0;646;1157616;1157632.0;84505;Mazout. en [litres]. à 36 [MJ / litre];32156;;;;;20120220;229.50325;65.33764692425919
1016466.0;930225027764.0;Chemin des Sports 69;Genève-Petit-Saconnex;Hab plusieurs logements;;6;Non;Oui;0.3;Oui;Oui;2010;482.0;692;333864;333544.0;24372;Mazout. en [litres]. à 36 [MJ / litre];9274;;;;;20100811;178.448;56.7231915849648
1010108.0;930225010626.0;Boulevard Georges-FAVON 6;Genève-Cité;Bureaux;;13;Non;Oui;0.0;Oui;Oui;2009;1703.0;262;432000;446186.0;31536;Mazout. en [litres]. à 36 [MJ / litre];12000;;;;;20111018;278.3311;68.2536055630164
